,"(('bel', 'demand_el'), 'flow')","(('bel', 'excess_el'), 'flow')","(('pp_coal', 'bel'), 'flow')","(('pp_gas', 'bel'), 'flow')","(('pp_oil', 'bel'), 'flow')","(('pv', 'bel'), 'flow')","(('shortage_el', 'bel'), 'flow')"
2022-01-12 22:00:00,38874323.46309524,0.0,0.0,0.0,38874323.0,0.0,0.0
2022-01-12 23:00:00,28411102.38622882,0.0,0.0,0.0,28411102.0,0.0,0.0
2022-01-13 00:00:00,22470621.607124586,0.0,0.0,0.0,22470622.0,0.0,0.0
2022-01-13 01:00:00,21260062.394717574,0.0,0.0,0.0,21260062.0,0.0,0.0
2022-01-13 02:00:00,21158102.30810777,0.0,0.0,0.0,21158102.0,0.0,0.0
2022-01-13 03:00:00,22378055.22714849,0.0,0.0,0.0,22378055.0,0.0,0.0
2022-01-13 04:00:00,26216020.00039244,0.0,0.0,0.0,26216020.0,0.0,0.0
2022-01-13 05:00:00,34936849.526367,0.0,0.0,0.0,34936850.0,0.0,0.0
2022-01-13 06:00:00,47826999.75600843,0.0,0.0,0.0,47826826.0,174.00192,0.0
2022-01-13 07:00:00,48979155.90694705,0.0,0.0,0.0,48964544.0,14612.396544,0.0
2022-01-13 08:00:00,46121885.5725107,0.0,0.0,0.0,46074545.0,47340.886784,0.0
2022-01-13 09:00:00,40379962.17946387,0.0,0.0,0.0,40300813.0,79148.710912,0.0
2022-01-13 10:00:00,34119412.066453375,0.0,0.0,0.0,34017539.0,101873.28128,0.0
2022-01-13 11:00:00,33008736.51975981,0.0,0.0,0.0,32894619.0,114117.695232,0.0
2022-01-13 12:00:00,31525684.574304443,0.0,0.0,0.0,31409616.0,116068.992256,0.0
2022-01-13 13:00:00,30933637.046172068,0.0,0.0,0.0,30821564.0,112073.070336,0.0
2022-01-13 14:00:00,30494848.23438256,0.0,0.0,0.0,30393238.0,101610.734336,0.0
2022-01-13 15:00:00,31770802.17080668,0.0,0.0,0.0,31690051.0,80751.406336,0.0
2022-01-13 16:00:00,46309592.844187126,0.0,0.0,0.0,46258719.0,50873.73824,0.0
2022-01-13 17:00:00,61119789.323966496,0.0,0.0,0.0,61100290.0,19499.652351999997,0.0
2022-01-13 18:00:00,61257800.5655994,0.0,0.0,0.0,61257234.0,566.901248,0.0
2022-01-13 19:00:00,58677442.4282898,0.0,0.0,0.0,58677442.0,0.0,0.0
2022-01-13 20:00:00,57651551.26355796,0.0,0.0,0.0,57651551.0,0.0,0.0
2022-01-13 21:00:00,47567481.42042683,0.0,0.0,0.0,47567481.0,0.0,0.0
2022-01-13 22:00:00,32648074.323652204,0.0,0.0,0.0,32648074.0,0.0,0.0
2022-01-13 23:00:00,21694438.007367168,0.0,0.0,0.0,21694438.0,0.0,0.0
2022-01-14 00:00:00,15419138.72899643,0.0,0.0,0.0,15419139.0,0.0,0.0
2022-01-14 01:00:00,14442140.756155524,0.0,0.0,0.0,14442141.0,0.0,0.0
2022-01-14 02:00:00,13714666.312388705,0.0,0.0,0.0,13714666.0,0.0,0.0
2022-01-14 03:00:00,13832460.904278435,0.0,0.0,0.0,13832461.0,0.0,0.0
2022-01-14 04:00:00,17659817.200584922,0.0,0.0,0.0,17659817.0,0.0,0.0
2022-01-14 05:00:00,26258487.65262333,0.0,0.0,0.0,26258488.0,0.0,0.0
2022-01-14 06:00:00,35652709.46612316,0.0,0.0,0.0,35652371.0,338.440448,0.0
2022-01-14 07:00:00,32676908.866405126,0.0,0.0,0.0,32661958.0,14950.374144,0.0
2022-01-14 08:00:00,26118114.18189509,0.0,0.0,0.0,26075275.0,42838.703104,0.0
2022-01-14 09:00:00,21393478.844037034,0.0,0.0,0.0,21327308.0,66170.843648,0.0
2022-01-14 10:00:00,16354666.626430865,0.0,0.0,0.0,16268405.0,86261.49990400001,0.0
2022-01-14 11:00:00,16875026.236656323,0.0,0.0,0.0,16787672.0,87354.23436799999,0.0
2022-01-14 12:00:00,16737381.425969502,0.0,0.0,0.0,16642014.0,95367.226624,0.0
2022-01-14 13:00:00,16055383.90369134,0.0,0.0,0.0,15953937.0,101447.187456,0.0
2022-01-14 14:00:00,15508440.70613374,0.0,0.0,0.0,15409790.0,98650.78912,0.0
2022-01-14 15:00:00,18095612.754486207,0.0,0.0,0.0,18005126.0,90486.71104000001,0.0
2022-01-14 16:00:00,33760146.49654102,0.0,0.0,0.0,33702209.0,57937.312512,0.0
2022-01-14 17:00:00,53503476.588874035,0.0,0.0,0.0,53481285.0,22191.392512,0.0
2022-01-14 18:00:00,57142182.12779046,0.0,0.0,0.0,57139774.0,2408.484352,0.0
2022-01-14 19:00:00,55707894.86591505,0.0,0.0,0.0,55707895.0,0.0,0.0
2022-01-14 20:00:00,55237957.21625436,0.0,0.0,0.0,55237957.0,0.0,0.0
2022-01-14 21:00:00,46336283.52863634,0.0,0.0,0.0,46336284.0,0.0,0.0
2022-01-14 22:00:00,34322045.7956707,0.0,0.0,0.0,34322046.0,0.0,0.0
2022-01-14 23:00:00,24618980.329037387,0.0,0.0,0.0,24618980.0,0.0,0.0
2022-01-15 00:00:00,18585274.86913911,0.0,0.0,0.0,18585275.0,0.0,0.0
2022-01-15 01:00:00,17846667.96126852,0.0,0.0,0.0,17846668.0,0.0,0.0
2022-01-15 02:00:00,17613308.194830615,0.0,0.0,0.0,17613308.0,0.0,0.0
2022-01-15 03:00:00,18055066.17874897,0.0,0.0,0.0,18055066.0,0.0,0.0
2022-01-15 04:00:00,21761591.311149847,0.0,0.0,0.0,21761591.0,0.0,0.0
2022-01-15 05:00:00,29527274.04802837,0.0,0.0,0.0,29527274.0,0.0,0.0
2022-01-15 06:00:00,38883567.49279456,0.0,0.0,0.0,38883211.0,356.478208,0.0
2022-01-15 07:00:00,35559606.4407239,0.0,0.0,0.0,35545277.0,14329.668096000001,0.0
2022-01-15 08:00:00,27902290.43343581,0.0,0.0,0.0,27853790.0,48500.652288,0.0
2022-01-15 09:00:00,23391800.62354108,0.0,0.0,0.0,23313089.0,78711.46086400001,0.0
2022-01-15 10:00:00,18334242.513904963,0.0,0.0,0.0,18236695.0,97547.31238399999,0.0
2022-01-15 11:00:00,17982096.00581072,0.0,0.0,0.0,17873291.0,108804.99225600001,0.0
2022-01-15 12:00:00,17140561.703240734,0.0,0.0,0.0,17029952.0,110609.796864,0.0
2022-01-15 13:00:00,16868591.572144788,0.0,0.0,0.0,16762926.0,105665.750016,0.0
2022-01-15 14:00:00,16685134.761368027,0.0,0.0,0.0,16594833.0,90301.945344,0.0
2022-01-15 15:00:00,19052480.065495208,0.0,0.0,0.0,18978163.0,74317.492224,0.0
2022-01-15 16:00:00,34242792.92298631,0.0,0.0,0.0,34195615.0,47177.785088,0.0
2022-01-15 17:00:00,54740410.90524043,0.0,0.0,0.0,54720909.0,19502.15808,0.0
2022-01-15 18:00:00,58764070.31267274,0.0,0.0,0.0,58762921.0,1149.7443839999999,0.0
2022-01-15 19:00:00,57853535.47496195,0.0,0.0,0.0,57853535.0,0.0,0.0
2022-01-15 20:00:00,57440808.94184826,0.0,0.0,0.0,57440809.0,0.0,0.0
2022-01-15 21:00:00,48307536.76904949,0.0,0.0,0.0,48307537.0,0.0,0.0
2022-01-15 22:00:00,36679214.30128496,0.0,0.0,0.0,36679214.0,0.0,0.0
2022-01-15 23:00:00,27036069.444099948,0.0,0.0,0.0,27036069.0,0.0,0.0
2022-01-16 00:00:00,20865448.26090836,0.0,0.0,0.0,20865448.0,0.0,0.0
2022-01-16 01:00:00,20054433.99937304,0.0,0.0,0.0,20054434.0,0.0,0.0
2022-01-16 02:00:00,19590153.976931572,0.0,0.0,0.0,19590154.0,0.0,0.0
2022-01-16 03:00:00,19530471.48211564,0.0,0.0,0.0,19530471.0,0.0,0.0
2022-01-16 04:00:00,23486529.378040098,0.0,0.0,0.0,23486529.0,0.0,0.0
2022-01-16 05:00:00,33481949.834297832,0.0,0.0,0.0,33481950.0,0.0,0.0
2022-01-16 06:00:00,44276051.33110389,0.0,0.0,0.0,44275585.0,466.170368,0.0
2022-01-16 07:00:00,44033855.254892655,0.0,0.0,0.0,44019356.0,14499.69152,0.0
2022-01-16 08:00:00,38255252.22641885,0.0,0.0,0.0,38205493.0,49759.277312,0.0
2022-01-16 09:00:00,32778363.686171178,0.0,0.0,0.0,32694496.0,83868.062464,0.0
2022-01-16 10:00:00,27579742.15457444,0.0,0.0,0.0,27469233.0,110508.90624,0.0
2022-01-16 11:00:00,26902630.89675138,0.0,0.0,0.0,26776545.0,126086.125056,0.0
2022-01-16 12:00:00,26266975.06277361,0.0,0.0,0.0,26134703.0,132271.85945599998,0.0
2022-01-16 13:00:00,25816374.395219576,0.0,0.0,0.0,25687434.0,128940.429568,0.0
2022-01-16 14:00:00,25631104.586539604,0.0,0.0,0.0,25517924.0,113180.859392,0.0
2022-01-16 15:00:00,27384445.597306024,0.0,0.0,0.0,27298508.0,85937.695232,0.0
2022-01-16 16:00:00,41774038.00431246,0.0,0.0,0.0,41719890.0,54148.214783999996,0.0
2022-01-16 17:00:00,61405715.87690774,0.0,0.0,0.0,61383090.0,22626.054656,0.0
2022-01-16 18:00:00,62319039.00487652,0.0,0.0,0.0,62316654.0,2384.63872,0.0
2022-01-16 19:00:00,59852966.08198336,0.0,0.0,0.0,59852966.0,0.0,0.0
2022-01-16 20:00:00,58424541.87104695,0.0,0.0,0.0,58424542.0,0.0,0.0
2022-01-16 21:00:00,48211628.84454383,0.0,0.0,0.0,48211629.0,0.0,0.0
2022-01-16 22:00:00,34662771.97626419,0.0,0.0,0.0,34662772.0,0.0,0.0
2022-01-16 23:00:00,24496154.438615248,0.0,0.0,0.0,24496154.0,0.0,0.0
2022-01-17 00:00:00,18252201.04228136,0.0,0.0,0.0,18252201.0,0.0,0.0
2022-01-17 01:00:00,17323876.933789104,0.0,0.0,0.0,17323877.0,0.0,0.0
2022-01-17 02:00:00,17007719.418725617,0.0,0.0,0.0,17007719.0,0.0,0.0
2022-01-17 03:00:00,17573761.37415949,0.0,0.0,0.0,17573761.0,0.0,0.0
2022-01-17 04:00:00,22010409.308288638,0.0,0.0,0.0,22010409.0,0.0,0.0
2022-01-17 05:00:00,31833893.845822368,0.0,0.0,0.0,31833894.0,0.0,0.0
2022-01-17 06:00:00,44754751.68933845,0.0,0.0,0.0,44754251.0,500.24448,0.0
2022-01-17 07:00:00,46813477.822687015,0.0,0.0,0.0,46799025.0,14452.38272,0.0
2022-01-17 08:00:00,45424333.24621565,0.0,0.0,0.0,45379763.0,44570.175744,0.0
2022-01-17 09:00:00,40659953.972808786,0.0,0.0,0.0,40590260.0,69693.85164800001,0.0
2022-01-17 10:00:00,34476951.09194717,0.0,0.0,0.0,34386503.0,90447.648512,0.0
2022-01-17 11:00:00,34445056.62501179,0.0,0.0,0.0,34345443.0,99614.07820799999,0.0
2022-01-17 12:00:00,32955330.221756287,0.0,0.0,0.0,32850040.0,105290.703104,0.0
2022-01-17 13:00:00,32590075.336647768,0.0,0.0,0.0,32490490.0,99585.19526400001,0.0
2022-01-17 14:00:00,32795537.359285712,0.0,0.0,0.0,32711355.0,84182.429696,0.0
2022-01-17 15:00:00,34918490.993888915,0.0,0.0,0.0,34851657.0,66834.218752,0.0
2022-01-17 16:00:00,51714965.77684736,0.0,0.0,0.0,51668119.0,46846.988288,0.0
2022-01-17 17:00:00,68028060.58341995,0.0,0.0,0.0,68008523.0,19537.828095999997,0.0
2022-01-17 18:00:00,68089533.43460105,0.0,0.0,0.0,68089351.0,182.0416,0.0
2022-01-17 19:00:00,65701202.36406883,0.0,0.0,0.0,65701202.0,0.0,0.0
2022-01-17 20:00:00,65421123.49878382,0.0,0.0,0.0,65421123.0,0.0,0.0
2022-01-17 21:00:00,55877774.396398485,0.0,0.0,0.0,55877774.0,0.0,0.0
2022-01-17 22:00:00,42486752.20128052,0.0,0.0,0.0,42486752.0,0.0,0.0
2022-01-17 23:00:00,32452636.18262977,0.0,0.0,0.0,32452636.0,0.0,0.0
2022-01-18 00:00:00,26816512.919217814,0.0,0.0,0.0,26816513.0,0.0,0.0
2022-01-18 01:00:00,26675062.581800282,0.0,0.0,0.0,26675063.0,0.0,0.0
2022-01-18 02:00:00,26676039.34176822,0.0,0.0,0.0,26676039.0,0.0,0.0
2022-01-18 03:00:00,27338863.83215244,0.0,0.0,0.0,27338864.0,0.0,0.0
2022-01-18 04:00:00,31674997.821289785,0.0,0.0,0.0,31674998.0,0.0,0.0
2022-01-18 05:00:00,41046140.49569991,0.0,0.0,0.0,41046140.0,0.0,0.0
2022-01-18 06:00:00,53374146.36143519,0.0,0.0,0.0,53374146.0,0.0,0.0
2022-01-18 07:00:00,53642109.56092558,0.0,0.0,0.0,53632631.0,9478.94144,0.0
2022-01-18 08:00:00,51336864.38102954,0.0,0.0,0.0,51314135.0,22729.394432,0.0
2022-01-18 09:00:00,46092213.63286452,0.0,0.0,0.0,46056128.0,36085.992192,0.0
2022-01-18 10:00:00,39813889.72195329,0.0,0.0,0.0,39765222.0,48667.47264,0.0
2022-01-18 11:00:00,38229768.39369141,0.0,0.0,0.0,38178935.0,50833.386752000006,0.0
2022-01-18 12:00:00,36779326.817523874,0.0,0.0,0.0,36726428.0,52899.222784000005,0.0
2022-01-18 13:00:00,36366217.8809979,0.0,0.0,0.0,36318804.0,47414.379007999996,0.0
2022-01-18 14:00:00,35698664.046679385,0.0,0.0,0.0,35656824.0,41839.902464,0.0
2022-01-18 15:00:00,36935401.45499405,0.0,0.0,0.0,36904213.0,31188.464895999998,0.0
2022-01-18 16:00:00,51252233.518762924,0.0,0.0,0.0,51230472.0,21761.185536,0.0
2022-01-18 17:00:00,70084182.7971978,0.0,0.0,0.0,70073233.0,10949.667072,0.0
2022-01-18 18:00:00,70451616.25272591,0.0,0.0,0.0,70451400.0,216.40806400000002,0.0
2022-01-18 19:00:00,67960598.38972373,0.0,0.0,0.0,67960598.0,0.0,0.0
2022-01-18 20:00:00,67433478.17183983,0.0,0.0,0.0,67433478.0,0.0,0.0
2022-01-18 21:00:00,57223586.35406987,0.0,0.0,0.0,57223586.0,0.0,0.0
2022-01-18 22:00:00,43651174.117435805,0.0,0.0,0.0,43651174.0,0.0,0.0
2022-01-18 23:00:00,34194257.11605493,0.0,0.0,0.0,34194257.0,0.0,0.0
2022-01-19 00:00:00,28642922.903977726,0.0,0.0,0.0,28642923.0,0.0,0.0
2022-01-19 01:00:00,28046497.70875788,0.0,0.0,0.0,28046498.0,0.0,0.0
2022-01-19 02:00:00,28016661.808304764,0.0,0.0,0.0,28016662.0,0.0,0.0
2022-01-19 03:00:00,28002875.1755974,0.0,0.0,0.0,28002875.0,0.0,0.0
2022-01-19 04:00:00,31795792.447987776,0.0,0.0,0.0,31795792.0,0.0,0.0
2022-01-19 05:00:00,40541167.28732577,0.0,0.0,0.0,40541167.0,0.0,0.0
2022-01-19 06:00:00,52345203.78818893,0.0,0.0,0.0,52345017.0,186.4896,0.0
2022-01-19 07:00:00,53878154.22253256,0.0,0.0,0.0,53863524.0,14630.43072,0.0
2022-01-19 08:00:00,52628777.3415757,0.0,0.0,0.0,52585809.0,42968.777216,0.0
2022-01-19 09:00:00,47374971.23475123,0.0,0.0,0.0,47308184.0,66787.429632,0.0
2022-01-19 10:00:00,41434951.58148682,0.0,0.0,0.0,41346985.0,87966.921984,0.0
2022-01-19 11:00:00,41085574.612996496,0.0,0.0,0.0,40988151.0,97423.710976,0.0
2022-01-19 12:00:00,37778419.09861364,0.0,0.0,0.0,37676716.0,101702.73433600001,0.0
2022-01-19 13:00:00,35737901.39517963,0.0,0.0,0.0,35636478.0,101423.757824,0.0
2022-01-19 14:00:00,34303077.43131493,0.0,0.0,0.0,34213957.0,89120.570368,0.0
2022-01-19 15:00:00,35253436.57560805,0.0,0.0,0.0,35179418.0,74018.656256,0.0
2022-01-19 16:00:00,48217625.66398727,0.0,0.0,0.0,48170999.0,46626.679808,0.0
2022-01-19 17:00:00,66408950.40077776,0.0,0.0,0.0,66389642.0,19308.855552,0.0
2022-01-19 18:00:00,66818265.14086492,0.0,0.0,0.0,66818074.0,190.648576,0.0
2022-01-19 19:00:00,64393855.42055422,0.0,0.0,0.0,64393855.0,0.0,0.0
2022-01-19 20:00:00,63489433.6878902,0.0,0.0,0.0,63489434.0,0.0,0.0
2022-01-19 21:00:00,53642543.458936416,0.0,0.0,0.0,53642543.0,0.0,0.0
2022-01-19 22:00:00,40064295.47412149,0.0,0.0,0.0,40064295.0,0.0,0.0
2022-01-19 23:00:00,30226164.003150016,0.0,0.0,0.0,30226164.0,0.0,0.0
2022-01-20 00:00:00,23753455.2094069,0.0,0.0,0.0,23753455.0,0.0,0.0
2022-01-20 01:00:00,23079639.83867292,0.0,0.0,0.0,23079640.0,0.0,0.0
2022-01-20 02:00:00,22772414.63747691,0.0,0.0,0.0,22772415.0,0.0,0.0
2022-01-20 03:00:00,22548844.78061096,0.0,0.0,0.0,22548845.0,0.0,0.0
2022-01-20 04:00:00,25970618.27365593,0.0,0.0,0.0,25970618.0,0.0,0.0
2022-01-20 05:00:00,33851979.22051284,0.0,0.0,0.0,33851979.0,0.0,0.0
2022-01-20 06:00:00,45172614.56753095,0.0,0.0,0.0,45172615.0,0.0,0.0
2022-01-20 07:00:00,45557785.991239235,0.0,0.0,0.0,45544850.0,12936.450304,0.0
2022-01-20 08:00:00,44452477.289456144,0.0,0.0,0.0,44419741.0,32736.6016,0.0
2022-01-20 09:00:00,40786790.347015016,0.0,0.0,0.0,40733112.0,53678.093824,0.0
2022-01-20 10:00:00,35734070.05166692,0.0,0.0,0.0,35670816.0,63253.859328,0.0
2022-01-20 11:00:00,35896338.98829539,0.0,0.0,0.0,35830397.0,65941.53113599999,0.0
2022-01-20 12:00:00,34415681.84333859,0.0,0.0,0.0,34340399.0,75282.66393600001,0.0
2022-01-20 13:00:00,34242958.698299445,0.0,0.0,0.0,34169820.0,73138.89075199999,0.0
2022-01-20 14:00:00,33814225.319536105,0.0,0.0,0.0,33746943.0,67282.39052799999,0.0
2022-01-20 15:00:00,35369356.85081039,0.0,0.0,0.0,35312922.0,56434.847744000006,0.0
2022-01-20 16:00:00,47824736.274227604,0.0,0.0,0.0,47787433.0,37303.296768,0.0
2022-01-20 17:00:00,65538527.57748505,0.0,0.0,0.0,65519852.0,18675.462912,0.0
2022-01-20 18:00:00,66200791.351498075,0.0,0.0,0.0,66200590.0,200.97894399999998,0.0
2022-01-20 19:00:00,64150093.31968008,0.0,0.0,0.0,64150093.0,0.0,0.0
2022-01-20 20:00:00,62930600.54783992,0.0,0.0,0.0,62930601.0,0.0,0.0
2022-01-20 21:00:00,51380187.88627243,0.0,0.0,0.0,51380188.0,0.0,0.0
2022-01-20 22:00:00,38448521.639851615,0.0,0.0,0.0,38448522.0,0.0,0.0
2022-01-20 23:00:00,28918592.1300441,0.0,0.0,0.0,28918592.0,0.0,0.0
2022-01-21 00:00:00,23547726.523812786,0.0,0.0,0.0,23547727.0,0.0,0.0
2022-01-21 01:00:00,23401543.418653607,0.0,0.0,0.0,23401543.0,0.0,0.0
2022-01-21 02:00:00,22957439.03137192,0.0,0.0,0.0,22957439.0,0.0,0.0
2022-01-21 03:00:00,22049892.28899401,0.0,0.0,0.0,22049892.0,0.0,0.0
2022-01-21 04:00:00,25159474.367841985,0.0,0.0,0.0,25159474.0,0.0,0.0
2022-01-21 05:00:00,32535260.37537019,0.0,0.0,0.0,32535260.0,0.0,0.0
2022-01-21 06:00:00,41273191.708499566,0.0,0.0,0.0,41272997.0,194.473984,0.0
2022-01-21 07:00:00,37845724.05102776,0.0,0.0,0.0,37831550.0,14173.806592,0.0
2022-01-21 08:00:00,32407004.038049698,0.0,0.0,0.0,32359093.0,47911.124992,0.0
2022-01-21 09:00:00,27417918.94298272,0.0,0.0,0.0,27339478.0,78441.10924800001,0.0
2022-01-21 10:00:00,21816057.56116451,0.0,0.0,0.0,21716100.0,99957.851648,0.0
2022-01-21 11:00:00,21437924.32049372,0.0,0.0,0.0,21324546.0,113378.56256,0.0
2022-01-21 12:00:00,20200002.84722629,0.0,0.0,0.0,20082540.0,117462.976512,0.0
2022-01-21 13:00:00,18685155.76973489,0.0,0.0,0.0,18567042.0,118113.48428799999,0.0
2022-01-21 14:00:00,18148994.60499993,0.0,0.0,0.0,18041572.0,107423.085824,0.0
2022-01-21 15:00:00,19994348.845767442,0.0,0.0,0.0,19909597.0,84752.109312,0.0
2022-01-21 16:00:00,33309722.861711364,0.0,0.0,0.0,33254371.0,55352.031232,0.0
2022-01-21 17:00:00,55108536.89966004,0.0,0.0,0.0,55085681.0,22855.646463999998,0.0
2022-01-21 18:00:00,58991900.85060439,0.0,0.0,0.0,58990137.0,1763.702272,0.0
2022-01-21 19:00:00,57132098.35680074,0.0,0.0,0.0,57132098.0,0.0,0.0
2022-01-21 20:00:00,56549866.79543279,0.0,0.0,0.0,56549867.0,0.0,0.0
2022-01-21 21:00:00,47359488.552633435,0.0,0.0,0.0,47359489.0,0.0,0.0
2022-01-21 22:00:00,35835989.1876094,0.0,0.0,0.0,35835989.0,0.0,0.0
2022-01-21 23:00:00,25690362.53297495,0.0,0.0,0.0,25690363.0,0.0,0.0
2022-01-22 00:00:00,20281851.72551804,0.0,0.0,0.0,20281852.0,0.0,0.0
2022-01-22 01:00:00,20251556.923430037,0.0,0.0,0.0,20251557.0,0.0,0.0
2022-01-22 02:00:00,20401192.836199123,0.0,0.0,0.0,20401193.0,0.0,0.0
2022-01-22 03:00:00,20106742.216100585,0.0,0.0,0.0,20106742.0,0.0,0.0
2022-01-22 04:00:00,23957940.4720769,0.0,0.0,0.0,23957940.0,0.0,0.0
2022-01-22 05:00:00,32209980.486002203,0.0,0.0,0.0,32209980.0,0.0,0.0
2022-01-22 06:00:00,41403274.89098832,0.0,0.0,0.0,41403211.0,63.44448,0.0
2022-01-22 07:00:00,38447754.972976476,0.0,0.0,0.0,38434436.0,13319.387648,0.0
2022-01-22 08:00:00,31075759.065270174,0.0,0.0,0.0,31038802.0,36957.078016,0.0
2022-01-22 09:00:00,26145754.86487703,0.0,0.0,0.0,26086378.0,59377.175808,0.0
2022-01-22 10:00:00,21999567.777855106,0.0,0.0,0.0,21923758.0,75809.54675200001,0.0
2022-01-22 11:00:00,22190856.27884469,0.0,0.0,0.0,22106882.0,83974.085888,0.0
2022-01-22 12:00:00,20805200.51225372,0.0,0.0,0.0,20710513.0,94687.41401600001,0.0
2022-01-22 13:00:00,20103027.354815762,0.0,0.0,0.0,20015231.0,87796.788992,0.0
2022-01-22 14:00:00,20952572.694678556,0.0,0.0,0.0,20876840.0,75733.085952,0.0
2022-01-22 15:00:00,23252155.054732442,0.0,0.0,0.0,23190522.0,61632.699136,0.0
2022-01-22 16:00:00,37023481.93401229,0.0,0.0,0.0,36979749.0,43732.499968,0.0
2022-01-22 17:00:00,60442694.10361872,0.0,0.0,0.0,60422207.0,20487.58784,0.0
2022-01-22 18:00:00,65130401.391703606,0.0,0.0,0.0,65130175.0,226.43072,0.0
2022-01-22 19:00:00,64002216.31792924,0.0,0.0,0.0,64002216.0,0.0,0.0
2022-01-22 20:00:00,63938648.17106099,0.0,0.0,0.0,63938648.0,0.0,0.0
2022-01-22 21:00:00,55781723.76346553,0.0,0.0,0.0,55781724.0,0.0,0.0
2022-01-22 22:00:00,44759486.756214164,0.0,0.0,0.0,44759487.0,0.0,0.0
2022-01-22 23:00:00,35797682.36605504,0.0,0.0,0.0,35797682.0,0.0,0.0
2022-01-23 00:00:00,30211836.05564648,0.0,0.0,0.0,30211836.0,0.0,0.0
2022-01-23 01:00:00,30112941.808157824,0.0,0.0,0.0,30112942.0,0.0,0.0
2022-01-23 02:00:00,30028842.92547562,0.0,0.0,0.0,30028843.0,0.0,0.0
2022-01-23 03:00:00,30525255.529484853,0.0,0.0,0.0,30525256.0,0.0,0.0
2022-01-23 04:00:00,34864664.205270454,0.0,0.0,0.0,34864664.0,0.0,0.0
2022-01-23 05:00:00,44574719.878526546,0.0,0.0,0.0,44574720.0,0.0,0.0
2022-01-23 06:00:00,55625288.30239978,0.0,0.0,0.0,55625117.0,171.453952,0.0
2022-01-23 07:00:00,54884321.27934059,0.0,0.0,0.0,54869889.0,14431.822336,0.0
2022-01-23 08:00:00,55549936.189819954,0.0,0.0,0.0,55511669.0,38267.511808,0.0
2022-01-23 09:00:00,50914705.71153243,0.0,0.0,0.0,50862012.0,52693.620992,0.0
2022-01-23 10:00:00,45415616.08304297,0.0,0.0,0.0,45346161.0,69454.914048,0.0
2022-01-23 11:00:00,44907504.706429824,0.0,0.0,0.0,44831115.0,76389.226496,0.0
2022-01-23 12:00:00,43256971.03407645,0.0,0.0,0.0,43187010.0,69960.74214399999,0.0
2022-01-23 13:00:00,42035403.03387375,0.0,0.0,0.0,41963561.0,71841.710848,0.0
2022-01-23 14:00:00,40006492.1319403,0.0,0.0,0.0,39949756.0,56736.554752000004,0.0
2022-01-23 15:00:00,41505664.19535173,0.0,0.0,0.0,41460955.0,44708.851456,0.0
2022-01-23 16:00:00,53941041.32913407,0.0,0.0,0.0,53910841.0,30200.087808,0.0
2022-01-23 17:00:00,71717669.40402655,0.0,0.0,0.0,71702818.0,14851.075072,0.0
2022-01-23 18:00:00,71801704.25474575,0.0,0.0,0.0,71801430.0,273.82246399999997,0.0
2022-01-23 19:00:00,69617365.18628271,0.0,0.0,0.0,69617365.0,0.0,0.0
2022-01-23 20:00:00,67793596.71186954,0.0,0.0,0.0,67793597.0,0.0,0.0
2022-01-23 21:00:00,56889414.111849375,0.0,0.0,0.0,56889414.0,0.0,0.0
2022-01-23 22:00:00,42801681.65670263,0.0,0.0,0.0,42801682.0,0.0,0.0
2022-01-23 23:00:00,32645987.735630337,0.0,0.0,0.0,32645988.0,0.0,0.0
2022-01-24 00:00:00,26651065.85333537,0.0,0.0,0.0,26651066.0,0.0,0.0
2022-01-24 01:00:00,25669476.696506847,0.0,0.0,0.0,25669477.0,0.0,0.0
2022-01-24 02:00:00,25018217.514668822,0.0,0.0,0.0,25018218.0,0.0,0.0
2022-01-24 03:00:00,24786462.08245133,0.0,0.0,0.0,24786462.0,0.0,0.0
2022-01-24 04:00:00,28473239.75476182,0.0,0.0,0.0,28473240.0,0.0,0.0
2022-01-24 05:00:00,37228544.84186012,0.0,0.0,0.0,37228545.0,0.0,0.0
2022-01-24 06:00:00,49243757.56244383,0.0,0.0,0.0,49243513.0,244.11929600000002,0.0
2022-01-24 07:00:00,48848677.66278916,0.0,0.0,0.0,48833521.0,15156.897536,0.0
2022-01-24 08:00:00,48312195.18715282,0.0,0.0,0.0,48256398.0,55797.66016,0.0
2022-01-24 09:00:00,44004890.544611186,0.0,0.0,0.0,43911972.0,92918.968832,0.0
2022-01-24 10:00:00,40313390.271684565,0.0,0.0,0.0,40199440.0,113949.937408,0.0
2022-01-24 11:00:00,38862441.84398335,0.0,0.0,0.0,38778943.0,83498.88281600001,0.0
2022-01-24 12:00:00,37209078.13278559,0.0,0.0,0.0,37120088.0,88989.92179200001,0.0
2022-01-24 13:00:00,36078688.239401914,0.0,0.0,0.0,35995245.0,83443.59372799999,0.0
2022-01-24 14:00:00,35088055.91151737,0.0,0.0,0.0,35013484.0,74571.62496,0.0
2022-01-24 15:00:00,36857089.8438097,0.0,0.0,0.0,36796000.0,61089.910271999994,0.0
2022-01-24 16:00:00,50716459.06265891,0.0,0.0,0.0,50672900.0,43558.851584000004,0.0
2022-01-24 17:00:00,68412517.76752767,0.0,0.0,0.0,68392443.0,20074.634752,0.0
2022-01-24 18:00:00,68291817.30146909,0.0,0.0,0.0,68290247.0,1570.681344,0.0
2022-01-24 19:00:00,65306757.83555321,0.0,0.0,0.0,65306758.0,0.0,0.0
